File Name,Freq_1 (Hz),Freq_2 (Hz),Freq_3 (Hz),Freq_4 (Hz),Freq_5 (Hz),Freq_6 (Hz),Freq_7 (Hz),Freq_8 (Hz),Freq_9 (Hz),Freq_10 (Hz),Freq_11 (Hz),Freq_12 (Hz),Time (s)
rand_0190.stp,16655.21,16661.34,22980.2,33233.86,33249.89,38903.07,48437.11,48464.29,64831.85,68937.16,69556.02,69567.95,36.40
rand_0191.stp,38346.49,38370.73,51865.35,91186.44,91238.11,91268.37,111517.3,111559.7,175667.7,178642.3,178708.9,181144.3,14.62
rand_0192.stp,79189.44,79379.39,102878.1,194392.1,208755.9,215612.8,241447.7,245222.7,399203.8,400817.0,425312.6,439437.6,9.09
rand_0193.stp,20971.6,20971.89,29193.46,40977.36,41003.76,49891.22,61581.72,61606.9,78502.27,84348.15,84416.92,85181.65,21.05
rand_0194.stp,17818.11,17828.47,25009.62,33439.38,33445.66,41575.92,51563.02,51572.13,64161.35,69276.87,69294.47,69491.65,50.42
rand_0195.stp,33014.33,33045.83,45546.44,70551.57,70600.09,78070.61,95719.87,95766.96,139446.5,140347.2,141132.0,141178.7,14.63
rand_0196.stp,24713.0,24725.36,34041.78,47353.63,47395.97,57719.07,71229.29,71240.17,91942.42,99178.72,99232.92,99430.9,14.54
rand_0197.stp,32208.11,32232.61,44380.69,70310.78,70342.18,76732.99,94359.98,94407.38,139563.8,140516.4,140802.5,141050.7,14.02
rand_0198.stp,27267.41,27293.11,37586.47,56694.46,56805.12,65280.68,80342.87,80556.68,111277.3,115966.6,115977.3,116965.3,10.44
rand_0199.stp,17032.74,17033.8,23555.06,33337.9,33391.04,39565.9,49184.73,49193.36,64991.5,69032.0,69689.8,69709.99,30.99
rand_0200.stp,18273.31,18282.94,25755.16,33630.42,33654.92,42695.26,52769.73,52791.33,64354.54,69560.84,69645.66,69701.15,22.19
rand_0201.stp,20889.99,20894.99,28836.63,40313.66,40380.78,49017.58,61023.82,61042.78,77822.82,84229.37,84591.18,84639.28,14.63
rand_0202.stp,46147.52,46174.49,60855.0,108316.8,108359.0,109951.8,136064.5,136109.3,220840.4,221232.6,221242.7,221367.6,15.00
rand_0203.stp,64965.35,64997.73,85682.46,159427.5,175147.3,175305.7,194624.8,194722.0,320550.0,320715.6,338004.8,349456.4,9.91
rand_0204.stp,17653.21,17664.25,24557.29,33290.78,33324.03,41042.77,51058.67,51079.82,64622.75,69893.36,70231.66,70287.84,21.60
rand_0205.stp,60852.47,60936.14,81933.3,136454.9,137041.4,143711.2,176479.1,177181.9,271727.6,277426.5,278949.4,280218.7,8.88
rand_0206.stp,24234.84,24256.45,34508.28,47468.21,47688.59,58043.79,71514.76,71849.21,91815.17,96986.2,97218.13,99263.78,15.64
rand_0207.stp,18073.2,18079.94,25241.0,33470.29,33487.42,41700.17,51720.57,51745.89,64348.72,69622.36,69810.07,70018.2,27.45
rand_0208.stp,58509.29,58548.59,77030.04,135052.5,135135.2,136730.3,167194.5,167238.2,264800.6,264901.7,267350.4,275627.9,8.43
rand_0209.stp,31278.54,31298.84,43190.65,70315.29,70381.65,75446.38,92780.26,92797.32,139668.8,139676.6,139734.5,140222.3,14.61
rand_0210.stp,52110.41,52165.03,67776.03,126068.6,133221.7,133312.7,155248.7,155297.0,254927.8,255856.3,266428.7,275616.4,9.51
rand_0211.stp,32419.54,32465.08,44092.99,70559.7,70695.76,76278.15,93418.2,93449.21,140023.0,141340.9,143016.4,143086.0,11.00
rand_0212.stp,31076.76,31106.46,41933.72,69699.04,69915.48,73941.63,91048.24,91091.78,140341.4,140831.0,143278.1,143470.1,10.18
rand_0213.stp,48778.12,48799.23,63366.13,121293.7,133050.1,133433.2,149454.5,149546.0,251936.6,252862.8,264938.0,273358.0,11.55
rand_0214.stp,17979.76,18012.96,25164.02,33368.33,33621.66,42036.19,52166.7,52961.55,64412.06,69593.92,70197.6,70331.25,16.58
rand_0215.stp,18263.17,18267.96,25652.6,33263.1,33269.06,42421.7,52588.3,52610.84,63603.84,69152.33,69598.3,69691.67,23.07
rand_0216.stp,17648.55,17651.36,24980.1,33733.82,33744.06,41905.47,51744.25,51762.82,64456.43,68776.33,68826.69,69795.06,14.96
rand_0217.stp,17869.61,17881.26,25088.57,33461.66,33499.51,41864.67,51954.48,52034.97,64458.43,69594.28,69709.5,69812.88,18.11
rand_0218.stp,57993.49,58021.59,78813.43,137112.0,137133.4,139757.7,172037.9,172091.8,271111.8,275287.1,275531.9,277112.1,18.25
rand_0219.stp,22152.99,22336.38,30851.56,40296.77,40595.02,51562.37,63475.08,63947.63,77396.8,84139.53,85020.4,85291.42,20.12
rand_0220.stp,81979.67,82069.82,106746.1,200763.3,209303.1,210446.9,247548.3,247726.7,403626.5,405454.9,428084.9,440851.1,7.68
rand_0221.stp,30300.05,30329.32,40947.13,69741.04,69846.8,72937.62,89778.76,89781.01,140215.0,140816.8,142215.2,142314.9,10.08
rand_0222.stp,24726.48,25080.63,33876.47,46954.7,47108.84,57732.87,70536.61,70748.63,91290.37,98200.62,99003.81,99303.55,10.53
rand_0223.stp,46791.45,46845.25,62135.23,108548.2,108739.9,112403.4,139903.0,139951.2,222618.4,225654.2,228356.3,228394.3,10.14
rand_0224.stp,22643.24,22653.23,31680.02,40955.01,40980.45,53070.58,65398.15,65420.01,78045.6,84550.55,85546.87,85590.27,19.43
rand_0225.stp,29327.06,29351.72,39318.61,69383.68,69474.22,70604.21,86728.99,86757.56,138001.0,140036.4,141225.3,141345.8,11.68
rand_0226.stp,28616.72,28628.33,40035.94,56588.97,56594.15,68291.95,84032.6,84068.13,109584.0,114940.0,114985.9,118025.7,16.31
rand_0227.stp,72052.98,72097.35,96516.16,172456.9,178847.7,179208.1,210643.2,210685.7,337551.1,337607.6,343393.8,357405.5,8.34
rand_0228.stp,58736.05,58745.48,75925.36,147809.6,171288.4,171389.1,181369.5,181405.7,306758.3,306789.7,333964.5,347171.5,10.76
rand_0229.stp,24964.53,24988.67,35125.56,47260.24,47424.66,59776.06,73202.69,73378.13,90014.38,96684.15,96726.12,97979.36,21.85
rand_0230.stp,70828.68,70871.38,87406.51,185272.8,218923.3,218987.7,248437.8,248554.2,399060.9,399138.1,449568.8,487688.2,10.12
rand_0231.stp,71147.79,71274.07,89314.68,186791.0,221164.3,222278.7,249024.7,249984.2,401622.8,403708.6,449045.7,483625.4,11.88
rand_0232.stp,29842.88,29850.83,39632.11,69169.89,69214.24,70715.26,86842.32,87005.52,138011.2,140018.1,140034.0,140495.6,9.83
rand_0233.stp,32427.65,32444.7,44120.21,70033.87,70113.85,76593.23,94252.82,94288.28,140525.4,141518.4,143811.0,144020.6,10.32
rand_0234.stp,54684.61,54747.05,74103.17,111167.2,111304.0,125920.1,155009.7,155183.9,222776.4,226546.8,233674.1,233880.7,10.00
rand_0235.stp,38749.93,38764.34,53042.65,92249.49,92256.12,93180.53,114058.4,114080.9,177987.6,181216.1,181304.1,183665.4,12.35
rand_0236.stp,58511.53,58591.53,78663.66,137755.8,137996.0,139360.1,170517.2,170595.3,269508.8,274064.7,274109.0,278015.3,10.56
rand_0237.stp,30608.76,30623.36,41287.0,70085.7,70223.32,72982.7,89388.35,89427.47,138578.0,140729.5,141888.5,141928.0,10.10
rand_0238.stp,59637.76,59648.52,79295.71,135412.0,135691.8,139280.5,170896.8,171222.8,268963.5,270090.7,270184.9,276222.6,10.74
rand_0239.stp,23878.06,23889.92,32915.06,46819.0,46842.69,56341.0,69848.94,69868.05,91089.25,97817.44,97924.84,98537.55,15.75
rand_0240.stp,58799.89,58872.07,77023.27,149909.8,173387.5,175001.1,184365.4,184657.6,314062.8,314653.8,335539.5,344885.0,10.66
rand_0241.stp,16232.02,16234.62,22447.74,33543.44,33567.55,38538.81,47866.06,47875.41,65738.67,69119.83,69187.67,69251.72,16.95
rand_0242.stp,57495.92,57506.22,76462.83,135711.3,135857.6,135908.2,166238.3,166294.9,266008.2,266283.6,266403.3,275311.9,13.24
rand_0243.stp,90809.0,90864.98,118780.7,210240.1,210509.7,211126.4,259289.3,259478.0,407061.9,407397.9,422377.6,433430.0,10.01
rand_0244.stp,21868.05,21884.54,30076.49,40573.25,40589.3,50272.59,62289.5,62331.92,78205.93,84638.52,85440.32,86016.6,19.44
rand_0245.stp,38589.87,38622.43,53096.58,92018.52,92109.4,93204.96,114346.4,114364.9,178101.4,179861.6,180071.8,184564.6,16.45
rand_0246.stp,17054.98,17060.13,23945.77,33614.09,33620.75,40261.76,49941.94,49958.28,64766.03,68443.25,68447.06,69290.07,20.97
rand_0247.stp,17656.11,17676.74,24810.45,33516.91,33566.75,41586.9,51492.88,51581.74,64538.99,69013.26,69272.76,69917.91,16.58
rand_0248.stp,20675.66,20695.39,28338.97,40620.11,40663.23,48495.4,60109.76,60186.39,79023.34,85228.07,85417.64,85466.4,12.73
rand_0249.stp,25030.56,25040.04,34892.14,46844.57,46905.48,59065.81,73030.88,73085.0,89874.14,97807.79,97817.42,97872.18,15.42
rand_0250.stp,51592.0,51601.73,68172.4,126763.2,133817.7,134021.0,156205.4,156234.0,259531.5,259692.5,265622.7,272485.3,14.82
rand_0251.stp,32199.08,32221.01,43982.97,69646.54,69706.95,76198.83,93850.01,93877.06,138935.0,140443.5,142095.1,142292.5,12.60
rand_0252.stp,55284.01,55337.99,71422.9,142592.4,171970.6,172203.6,174342.5,174427.4,301993.6,303747.2,330162.4,341367.9,10.97
rand_0253.stp,18516.39,18525.8,25866.13,33503.32,33512.84,42675.38,52868.21,52871.71,64453.55,69640.92,70507.68,70590.61,15.93
rand_0254.stp,38564.96,38587.82,52773.64,91611.48,91672.09,92817.83,113873.4,114201.7,178317.7,181043.5,181150.7,183682.1,20.41
rand_0255.stp,29810.44,29824.02,40534.19,70022.79,70029.69,72593.73,89368.51,89395.97,140126.6,140955.8,141024.6,141362.3,10.37
rand_0256.stp,22494.78,22542.17,31148.87,40402.85,40413.27,52087.32,64758.15,64783.56,77761.66,84370.55,86366.32,86567.52,15.70
rand_0257.stp,30350.79,30357.71,41601.15,69494.26,69525.1,73627.3,91008.8,91033.87,139083.8,139854.6,139942.8,140497.7,12.26
rand_0258.stp,21229.81,21286.5,29659.65,40637.94,40677.45,50148.83,62094.65,62240.68,77632.08,83855.11,83948.79,84240.22,18.71
rand_0259.stp,63005.08,63032.94,81801.61,154392.6,172551.4,172790.9,188434.0,188565.4,310933.3,310957.7,333856.0,350177.6,9.18
rand_0260.stp,23322.83,23331.73,32317.04,40508.53,40569.83,53546.39,66335.2,66565.66,77693.3,84396.46,87159.72,87249.41,11.06
rand_0261.stp,57173.48,57294.4,75769.63,135634.8,135994.1,136081.3,166335.1,167132.5,265970.3,268372.8,269743.8,277491.4,8.13
rand_0262.stp,18154.1,18171.52,25444.1,33516.87,33573.22,42129.71,52140.75,52216.19,64584.96,69739.42,69997.34,70141.3,15.46
rand_0263.stp,16893.96,16905.35,23364.78,33502.22,33504.03,39544.09,49133.48,49143.77,65546.73,69527.84,69892.69,69993.2,18.88
rand_0264.stp,85462.33,85599.21,111817.7,204954.9,211674.0,213788.6,252410.2,252698.5,408716.3,408987.9,426050.1,439217.1,8.74
rand_0265.stp,85487.37,85513.11,112331.6,204807.2,210572.3,210819.9,253477.4,253605.3,409735.3,409774.9,425345.3,436525.6,10.75
rand_0266.stp,43163.29,43229.68,56311.99,104520.5,107213.7,107263.2,129697.5,129871.5,214691.8,214765.8,219821.3,220660.5,14.54
rand_0267.stp,28767.51,28773.76,40097.02,57181.4,57232.4,68351.18,83797.53,83829.41,110978.1,115853.9,115911.0,117874.5,11.25
rand_0268.stp,53891.24,53973.93,71965.58,131683.4,135885.6,136096.9,161671.1,162122.2,266462.7,266937.0,267357.1,273562.1,13.82
rand_0269.stp,54878.47,54898.47,72706.41,132546.1,135693.1,135972.3,162914.8,163081.9,265949.8,266256.9,269057.3,278110.1,11.15
rand_0270.stp,39302.06,39327.64,53416.25,92119.99,92176.15,93721.03,114710.8,114753.5,178818.8,183375.2,183410.7,183510.8,10.17
rand_0271.stp,37238.48,37299.72,50425.85,89731.5,91585.05,91716.05,109478.9,109535.0,175227.8,177448.8,177474.9,179956.4,14.59
rand_0272.stp,35835.33,35885.68,48287.77,87638.46,91193.77,91306.2,107301.8,107375.5,176158.0,176340.5,176366.4,180245.4,10.55
rand_0273.stp,53616.15,53639.67,71509.77,131484.0,135351.4,135570.7,162316.8,162373.2,268411.3,268461.4,269967.2,275672.9,12.73
rand_0274.stp,23702.8,23717.23,32487.2,46839.04,46876.96,55582.11,68956.58,69274.91,91334.24,98262.34,98335.46,98492.55,17.58
rand_0275.stp,18571.61,18584.96,25889.92,33504.7,33579.15,42626.07,52836.17,52863.86,64784.75,69869.93,70677.75,71040.17,13.43
rand_0276.stp,72692.39,72774.88,91203.54,189984.7,225534.7,225647.9,249590.9,249737.9,407753.3,407874.6,452518.0,485606.1,13.40
rand_0277.stp,22980.48,23046.51,33166.5,40150.87,41375.77,53390.87,65122.04,65810.62,79502.98,83189.95,85508.06,85717.74,18.67
rand_0278.stp,51491.22,51499.89,69221.28,110283.0,110308.2,120082.9,148153.0,148180.8,222176.1,224600.7,231355.1,231398.1,13.32
rand_0279.stp,46339.81,46461.28,63157.68,110805.6,110881.9,112005.4,137486.1,137731.4,217021.8,222417.7,225768.9,225997.8,10.28
rand_0280.stp,61845.04,61894.81,84048.81,138631.4,138719.5,146057.2,178928.4,179027.0,272925.0,279474.3,280403.3,280559.1,10.47
rand_0281.stp,40239.77,40274.32,55498.83,92521.75,92602.22,95916.77,117425.9,117496.9,178765.9,181275.4,181401.4,185619.0,16.18
rand_0282.stp,21434.18,21446.61,29356.44,40342.73,40350.19,49385.55,61428.04,61933.2,78317.87,84684.02,85438.72,86061.58,18.14
rand_0283.stp,61286.05,61329.84,79891.45,152603.4,173818.6,173876.3,186393.2,186439.7,311749.3,311932.2,334135.8,347861.8,9.02
rand_0284.stp,37311.63,37368.38,49843.46,89141.84,90963.03,91036.98,108799.7,108877.5,175361.2,175392.8,175720.2,182703.8,10.49
rand_0285.stp,22228.26,22231.69,30713.92,40178.85,40222.7,51234.28,63687.3,63702.25,77214.52,83913.14,85997.27,86056.75,18.54
rand_0286.stp,44577.38,44595.6,59266.33,108448.2,108488.4,108893.2,135445.5,135493.1,221458.0,222782.6,224739.0,224752.3,17.64
rand_0287.stp,16538.57,16545.64,23093.43,33379.09,33464.66,39353.45,48883.51,49153.96,64626.21,68478.37,68581.97,69202.4,26.16
rand_0288.stp,53357.85,53374.86,71058.58,130875.2,136113.2,136290.4,160873.7,160966.1,266226.4,266297.9,268556.4,274918.1,13.01
rand_0289.stp,36523.32,36557.53,50154.53,90098.23,92399.62,92474.21,110466.3,110513.0,177848.9,178928.4,178989.4,182062.2,12.08
rand_0290.stp,16624.91,16634.35,23258.23,33776.15,33882.0,39694.01,49076.51,49276.74,65593.8,68894.8,68906.54,69555.37,16.82
rand_0291.stp,48411.84,48429.58,64818.57,110899.3,111020.8,115460.4,141832.3,141886.2,222676.2,223983.2,228622.4,228813.8,11.37
rand_0292.stp,74014.62,74120.57,99766.84,175945.8,179962.2,180164.6,214325.7,214445.5,341127.9,341201.8,342370.0,356531.6,8.32
rand_0293.stp,50507.47,50532.24,65846.53,124220.1,133838.2,133898.2,152913.0,152971.3,254897.2,255465.0,265950.8,275210.7,10.10
rand_0294.stp,74483.88,74533.45,98276.91,173608.4,176769.5,176907.4,210749.2,212342.3,330306.0,330372.5,340828.5,360808.9,8.64
rand_0295.stp,82268.93,82365.74,106121.2,196872.8,208392.0,208476.9,242847.1,243055.8,392944.9,393009.6,420444.2,433788.0,9.26
rand_0296.stp,51149.99,52283.05,69003.21,110191.7,110522.2,120526.0,148946.3,149370.1,222883.3,226309.2,231535.2,233183.6,9.87
rand_0297.stp,75106.49,75165.78,99481.39,175143.2,178068.9,178226.5,212379.6,212423.4,332723.9,332835.1,339663.0,361523.0,7.21
rand_0298.stp,27347.04,27356.95,37451.37,56676.91,56719.21,64857.02,79845.05,79864.07,111630.5,116519.3,116820.2,116989.5,12.01
rand_0299.stp,21060.93,21118.48,29373.39,40304.48,40382.72,48948.8,60816.18,61701.46,78776.77,85053.99,85844.35,86027.17,13.33
rand_0300.stp,48408.82,48416.0,64766.07,111672.7,111845.9,115344.5,141326.6,141382.3,221909.2,225269.3,228135.0,228405.1,12.35
rand_0301.stp,22320.67,22332.14,31031.58,40756.22,40841.88,52095.65,64400.97,64452.02,78394.29,84760.69,85789.52,85891.19,18.39
rand_0302.stp,57039.66,57082.84,73917.76,145939.1,172793.3,173588.6,178839.1,179646.4,307087.8,307742.9,334184.2,345145.1,9.93
rand_0303.stp,61635.38,61655.34,81645.07,155733.3,174358.7,174696.0,192103.7,192109.5,324140.3,324716.6,341623.6,348717.6,11.76
rand_0304.stp,81395.93,81477.9,105827.8,196900.6,208005.8,208113.9,244919.1,245071.5,399519.8,400915.3,425292.0,435466.3,9.63
rand_0305.stp,34496.67,34519.1,46051.27,84806.37,90769.22,90844.42,103651.0,103662.5,171735.8,171783.9,174318.7,179296.9,12.54
rand_0306.stp,47418.67,47445.0,63925.88,109820.2,109926.1,114636.1,142076.8,142144.2,222004.2,224217.4,226430.6,226551.6,19.12
rand_0307.stp,21165.04,21181.73,29322.93,41234.14,41262.69,49806.9,61361.47,61643.29,79319.45,84887.03,85161.88,85443.75,15.85
rand_0308.stp,90454.71,90515.14,117246.5,209747.5,212527.6,212632.4,255327.9,255673.2,402090.9,402661.8,419447.4,436168.4,8.32
rand_0309.stp,27552.95,27571.33,38394.32,56501.74,56530.64,66312.46,81786.03,81882.13,110003.3,114560.7,114670.0,117445.7,18.10
rand_0310.stp,56491.55,56588.23,74519.96,133949.3,135784.0,135935.1,163621.6,163711.1,263202.0,263222.4,266174.8,277072.9,11.97
rand_0311.stp,28384.57,28402.86,39682.06,56404.6,56455.22,67838.23,83605.39,83623.9,109630.9,114798.2,114832.1,117933.3,16.32
rand_0312.stp,44632.08,44665.93,59532.45,108822.7,108896.1,109311.6,135783.4,135804.1,221621.5,222762.5,225295.8,225379.2,15.28
rand_0313.stp,17489.73,17495.83,24435.19,33484.8,33510.06,40802.31,50624.21,50655.5,64601.29,69360.18,69381.53,69592.16,40.03
rand_0314.stp,75305.01,75368.77,97639.27,188690.3,209232.4,209681.0,234963.6,235024.3,397410.3,397476.3,425211.4,438424.1,12.05
rand_0315.stp,17983.68,18112.2,25105.22,33288.9,33397.01,40821.98,51318.24,51631.99,64202.74,68770.01,69720.54,69894.6,25.43
rand_0316.stp,22528.16,22530.6,31318.75,40446.18,40457.67,52104.03,64510.99,64523.05,76974.79,83811.66,85366.76,85425.96,21.28
rand_0317.stp,26054.3,26069.54,36063.72,47372.97,47393.34,60167.8,74158.2,74170.84,91202.35,98990.78,99744.77,99811.42,12.51
rand_0318.stp,52245.4,52273.3,70759.43,111617.0,111855.6,122921.6,151343.0,151398.2,224393.1,227236.8,231160.7,232906.0,9.93
rand_0319.stp,53417.06,53427.17,71098.18,131143.7,135173.1,135395.9,162096.9,162131.9,268242.5,268328.3,270895.8,276641.4,11.97
rand_0320.stp,28397.68,28419.2,38416.32,69698.48,70023.82,70126.71,85525.74,85547.88,137688.5,139132.6,139287.4,141062.8,13.99
rand_0321.stp,29185.14,29201.58,39192.1,69438.54,69561.18,70768.74,86772.46,86868.16,138228.7,140089.1,141073.6,141482.0,11.71
rand_0322.stp,81186.54,81521.89,103768.9,193859.6,206684.2,207077.1,238623.2,239486.2,385595.8,386191.2,419254.6,433804.7,8.04
rand_0323.stp,27956.93,27966.61,38333.76,55950.51,56842.65,65701.86,80824.4,81313.88,110284.3,116789.5,117136.5,117432.9,16.18
rand_0324.stp,28335.91,28350.3,38437.47,69893.23,69992.2,70014.56,85940.5,85946.78,138353.5,138996.8,139104.9,141031.7,12.61
rand_0325.stp,84715.99,84923.09,109653.9,201344.3,208616.9,208895.0,248341.5,249423.5,398812.4,399042.7,425333.3,436000.9,8.35
rand_0326.stp,79740.89,79783.99,102817.6,192574.1,206769.3,206926.1,238007.1,238229.6,389387.0,390083.2,417571.7,429816.3,11.46
rand_0327.stp,67146.06,67159.5,89421.43,163690.4,175445.9,175595.1,200529.8,200623.1,327567.4,327601.7,338915.4,350598.6,13.96
rand_0328.stp,26400.64,26413.86,36130.74,56075.22,56134.9,63098.3,77970.55,77988.57,110806.2,115167.6,115236.3,115773.1,17.79
rand_0329.stp,65217.39,65230.24,85625.26,158321.6,173595.9,173798.7,192718.7,192819.4,315377.0,315478.2,331803.3,347386.5,14.50
rand_0330.stp,25665.36,25705.79,35598.19,47159.83,47209.54,60011.21,74168.6,74182.07,91622.68,99018.92,99729.67,99804.49,11.61
rand_0331.stp,30489.01,30506.73,40770.19,69059.64,69094.66,71896.86,88296.83,88341.46,137653.3,139196.6,141543.0,141918.0,14.05
rand_0332.stp,18650.48,18655.52,26086.42,33403.87,33473.04,42977.24,53302.07,53321.55,64228.61,69681.3,70787.61,70930.32,15.71
rand_0333.stp,72270.3,72310.01,91307.89,178835.4,204500.1,204774.4,222597.0,222688.7,373555.2,373667.7,417316.8,432035.9,9.56
rand_0334.stp,29992.53,30001.47,43276.34,57475.48,58575.73,73090.19,85913.98,87469.58,109723.1,115247.0,117326.7,118488.4,11.68
rand_0335.stp,21426.85,21432.35,29398.99,40188.2,40217.63,49491.15,61560.19,61660.26,77935.13,84397.16,85553.06,85741.57,16.27
rand_0336.stp,29011.81,29054.58,39512.25,69989.68,70030.38,71257.08,87700.25,87727.13,139192.5,139584.1,139775.3,140723.4,12.93
rand_0337.stp,29914.0,29930.47,41709.56,57323.07,57553.43,70240.17,85845.34,86076.26,111119.5,116768.0,116812.2,118364.9,8.62
rand_0338.stp,31653.56,31675.08,42915.25,69502.37,69559.09,74740.78,91960.52,91991.0,139318.0,139454.1,142185.0,142224.8,14.98
rand_0339.stp,18138.31,18175.44,25287.35,33373.15,33411.08,42001.69,52166.94,52209.42,64622.31,69878.24,70569.27,70655.76,15.42
rand_0340.stp,60124.97,60176.82,80328.3,135463.3,135555.3,140663.6,172945.3,173029.3,270614.6,273268.0,273292.9,276049.3,11.64
rand_0341.stp,36818.05,36859.07,50070.58,90152.01,91511.65,91734.42,110325.5,111036.5,179046.6,181101.2,181525.6,181688.4,10.84
rand_0342.stp,70572.37,70588.82,88093.45,185710.3,220147.9,220218.4,247633.2,247666.5,401401.0,401594.2,448009.5,481923.2,17.70
rand_0343.stp,28705.95,28729.22,40331.11,57352.39,57531.07,68940.5,84576.01,84673.05,112243.5,115516.8,115620.7,119130.4,13.24
rand_0344.stp,59779.96,59816.27,80472.93,135789.2,135838.7,140843.9,172883.3,173624.9,271297.5,275494.6,275848.5,276003.9,9.08
rand_0345.stp,28111.39,28123.46,39214.36,57082.79,57158.41,67486.46,82933.51,82948.44,111585.9,115747.6,115964.9,118463.2,11.24
rand_0346.stp,26108.61,26113.0,36208.35,46999.04,47012.32,60242.99,74428.54,74513.9,90204.91,98099.64,99412.69,99506.35,18.90
rand_0347.stp,16826.39,16831.16,23286.12,33487.14,33513.82,39445.16,48979.72,48998.27,65367.24,69373.61,69762.66,69819.64,17.71
rand_0348.stp,52329.88,52372.09,69199.6,128458.2,135126.9,135255.1,158199.8,158283.3,262261.0,262433.2,267698.0,274944.4,12.45
rand_0349.stp,29546.94,29548.8,39754.86,69447.51,69539.14,71156.02,87433.23,87461.89,138383.4,140021.3,140791.8,140915.7,12.95
rand_0350.stp,39854.58,39919.75,53889.53,91709.41,92133.22,93967.46,114731.2,114959.5,177695.2,181608.3,182075.7,184424.5,8.68
rand_0351.stp,55749.77,55762.78,74775.17,134950.3,136334.2,136438.5,165093.9,165203.7,267210.3,268871.3,268929.9,274077.7,15.83
rand_0352.stp,39376.47,39401.19,54414.02,93072.44,93203.9,94903.05,116095.7,116128.5,178818.5,180808.5,180875.1,186809.5,12.12
rand_0353.stp,35047.69,35075.92,47485.05,86399.07,91047.83,91177.92,105483.7,106101.3,174774.4,175184.1,175719.6,178831.6,12.77
rand_0354.stp,17528.53,17535.85,24559.33,33450.36,33459.4,41054.91,50954.15,50973.86,64438.06,69150.54,69173.28,69616.65,21.89
rand_0355.stp,89062.18,89666.79,117014.3,210853.0,214111.3,214264.6,258386.1,259073.3,413427.8,415114.8,425392.0,441257.1,8.02
rand_0356.stp,69801.78,69895.7,91693.86,165960.3,176092.1,176268.8,201612.4,201683.2,322737.8,322773.5,336908.4,356290.7,8.29
rand_0357.stp,29472.84,29484.15,41263.74,57016.15,57248.37,69509.82,85132.61,85157.77,109973.5,115001.2,115149.4,117464.2,14.83
rand_0358.stp,21743.54,21772.06,30233.43,40781.56,40798.91,50861.12,62691.07,62930.02,78416.11,84377.2,84553.28,84982.9,24.10
rand_0359.stp,17614.54,17618.17,25005.41,33683.6,33699.73,41823.28,51654.27,51671.15,64087.86,68205.9,68244.65,69435.57,39.93
rand_0360.stp,58269.64,58557.34,74574.78,145646.2,170677.1,171054.5,178197.3,178315.9,300781.0,300822.4,331978.3,348831.6,9.00
rand_0361.stp,21860.24,21862.89,30311.26,40423.76,40443.76,50828.57,63050.96,63078.73,77469.49,84041.63,84955.92,85011.94,18.57
rand_0362.stp,92106.84,92175.37,121992.5,214966.9,215125.8,216982.4,266653.4,266707.3,422902.8,423092.2,428763.7,442579.5,8.07
rand_0363.stp,48147.21,48170.26,64125.39,109475.6,109550.5,114055.8,140951.1,141006.6,222364.0,222760.6,227183.8,227199.4,15.90
rand_0364.stp,29444.36,29474.33,41154.79,57146.34,57211.47,69695.45,85464.03,85523.74,111135.5,116183.9,116392.0,118765.0,10.35
rand_0365.stp,49140.23,49182.58,65163.21,109518.3,109654.2,115496.7,142854.8,142948.0,223791.4,224854.7,228505.7,228524.5,9.00
rand_0366.stp,65201.22,65229.58,85106.73,158361.3,174454.0,174685.7,192693.9,192800.1,315233.8,315258.8,334396.1,351695.1,7.71
rand_0367.stp,36994.89,37025.12,50542.92,90355.2,92428.83,92570.61,110223.6,110262.5,176464.1,179293.3,179740.6,180224.0,12.36
rand_0368.stp,17348.19,17351.93,24308.37,33300.04,33328.06,40767.4,50600.44,50699.0,64255.38,69021.23,69261.86,69518.85,25.63
rand_0369.stp,38242.47,38325.27,52377.23,90841.08,91634.69,93441.47,111575.1,111925.9,175049.5,178581.5,179642.6,179788.5,21.22
rand_0370.stp,56300.85,56368.92,75194.6,135678.8,135785.8,135956.1,167658.5,167760.2,272295.1,272630.9,272725.6,278367.9,11.54
rand_0371.stp,54019.77,54051.76,72096.05,131893.0,136313.0,136662.1,162119.9,162707.8,266929.8,267225.4,268486.0,275018.0,19.71
rand_0372.stp,24618.17,24629.22,34419.15,47757.18,47817.94,58763.06,72231.35,72301.86,92182.61,97679.8,97978.29,99552.08,16.74
rand_0373.stp,22813.29,22830.65,31577.92,47587.68,47629.42,54981.08,67808.01,67843.44,92586.22,97144.23,97495.26,98734.57,13.07
rand_0374.stp,23740.52,23745.09,32655.52,47161.61,47206.1,55853.43,69034.64,69200.14,91879.55,97946.01,98035.97,98408.54,21.00
rand_0375.stp,47180.55,47206.69,63341.69,109526.9,109574.5,113652.9,140853.6,140996.4,221225.0,224128.0,225605.7,227346.8,16.90
rand_0376.stp,26353.87,26368.74,36523.36,47411.72,47477.21,60900.72,75092.62,75110.34,91749.43,99159.91,100386.2,100534.8,14.17
rand_0377.stp,90101.04,90140.57,117373.4,210380.0,211491.7,211853.0,258511.6,258593.6,407596.2,407708.4,425719.3,438625.3,7.93
rand_0378.stp,44562.66,44577.11,58378.86,107467.3,108662.5,108726.2,132488.3,132536.6,217896.4,217902.4,219971.5,221993.3,16.41
